date,time,Open,High,Low,Close,7079,ema4,ema8,ema16,rsi
2012.01.30,23:00:00,119.901,120.124,119.763,119.956,9242,119.96174242982875,120.15202541524525,120.44458932166197,58.76521050455558
2012.01.31,03:00:00,119.954,120.057,119.855,119.91,11079,119.94104545789725,120.09824198963518,120.38169646028997,43.920504714761556
2012.01.31,07:00:00,119.91,120.267,119.888,120.21,15580,120.04862727473835,120.12307710304958,120.36149687672645,86.94282760348301
2012.01.31,11:00:00,120.21,120.624,120.113,120.233,15751,120.122376364843,120.147504413483,120.34637959711156,88.31711181229991
2012.01.31,15:00:00,120.24,120.476,119.971,120.146,20916,120.13182581890581,120.14717009937567,120.32280552686314,49.16752526365033
2012.01.31,19:00:00,120.142,120.199,120.005,120.173,8384,120.14829549134348,120.15291007729219,120.30518134723218,60.135830932957624
2012.01.31,23:00:00,120.188,120.299,119.973,120.048,8362,120.1081772948061,120.12959672678282,120.27492471814604,20.059294208000807
2012.02.01,03:00:00,120.049,120.105,119.976,120.019,6032,120.07250637688367,120.10501967638663,120.24481592777592,15.321500488234223
2012.02.01,07:00:00,120.02,120.107,119.584,119.91,18766,120.00750382613019,120.06168197052293,120.20542581862581,5.52028046465341
2012.02.01,11:00:00,119.911,120.805,119.775,120.542,18164,120.22130229567811,120.16841931040673,120.24502278114042,88.77675139931817
2012.02.01,15:00:00,120.543,120.869,120.476,120.854,18753,120.47438137740687,120.32077057476079,120.31666715982978,93.99844062758945
2012.02.01,19:00:00,120.856,120.978,120.565,120.677,9412,120.55542882644413,120.39993266925839,120.35905925867333,61.52184698435329
2012.02.01,23:00:00,120.653,120.756,120.581,120.68,8482,120.60525729586648,120.46216985386764,120.39681699294705,61.96728282693838
2012.02.02,03:00:00,120.677,120.731,120.58,120.626,6801,120.6135543775199,120.49857655300816,120.42377969965916,43.73910265923682
2012.02.02,07:00:00,120.631,120.663,120.344,120.418,13902,120.53533262651194,120.48067065233968,120.42309973499337,13.391815219383236
2012.02.02,11:00:00,120.418,120.633,120.315,120.367,15624,120.46799957590716,120.45541050737532,120.41649976617063,9.992093701226166
2012.02.02,15:00:00,120.368,120.662,120.214,120.39,17793,120.43679974554429,120.44087483906969,120.41338214662113,26.761918037044012
2012.02.02,19:00:00,120.381,120.548,120.264,120.456,7281,120.44447984732658,120.4442359859431,120.41839601172452,64.60707895827275
2012.02.02,23:00:00,120.4,120.484,120.265,120.344,7449,120.40428790839593,120.42196132240018,120.40964353975693,23.461153395173067
2012.02.03,03:00:00,120.345,120.568,120.328,120.506,5872,120.44497274503755,120.44063658408902,120.42097959390317,73.07204734174331
2012.02.03,07:00:00,120.506,120.843,120.483,120.756,12972,120.56938364702253,120.51071734318035,120.46039375932632,91.02567098083928
2012.02.03,11:00:00,120.755,121.017,120.465,120.743,16812,120.63883018821352,120.5623357113625,120.49364155234676,85.12324827136263
2012.02.03,15:00:00,120.743,121.123,120.608,121.068,19428,120.8104981129281,120.67470555328194,120.5612131344236,96.49313088835827
2012.02.03,19:00:00,121.071,121.212,120.987,121.152,7857,120.94709886775686,120.78077098588597,120.63071747155023,97.48624103468686
2012.02.05,23:00:00,121.059,121.185,120.807,120.914,8545,120.93385932065412,120.81037743346687,120.66404482783844,37.42643157462533
2012.02.06,03:00:00,120.916,121.159,120.815,121.073,8600,120.98951559239248,120.86873800380756,120.7121572010339,65.67874259591115
2012.02.06,07:00:00,121.072,121.096,120.552,120.682,17550,120.86650935543548,120.8272406696281,120.70860929502992,20.393248964938735
2012.02.06,11:00:00,120.682,120.858,120.478,120.79,18722,120.83590561326129,120.81896496526629,120.71818467208521,42.35155623513466
2012.02.06,15:00:00,120.791,121.238,120.791,121.125,18281,120.95154336795677,120.88697275076268,120.76604529889872,78.7369032416485
2012.02.06,19:00:00,121.12,121.228,121.004,121.095,6963,121.00892602077407,120.93320102837097,120.80474585196946,70.74018874547696
2012.02.06,23:00:00,121.088,121.294,121.004,121.273,7218,121.11455561246444,121.0087119109552,120.85983457526717,86.73149593611497
2012.02.07,03:00:00,121.273,121.391,121.155,121.23,10850,121.16073336747867,121.05788704185404,120.90338344876515,68.6138197934569
2012.02.07,07:00:00,121.23,121.493,121.124,121.455,16495,121.27844002048721,121.14613436588648,120.96827951361632,90.14902368965961
2012.02.07,11:00:00,121.455,121.496,121.203,121.427,16657,121.33786401229233,121.20854895124504,121.02224662966145,76.99965733449996
2012.02.07,15:00:00,121.427,122.2,121.356,122.194,21443,121.6803184073754,121.42753807319058,121.16009996734834,97.44190054615662
2012.02.07,19:00:00,122.196,122.232,121.901,122.022,9112,121.81699104442524,121.55964072359266,121.2614999711897,69.67011281713259
2012.02.07,23:00:00,122.033,122.37,121.973,122.24,8908,121.98619462665513,121.7108316739054,121.37661762163796,82.39156843711996
2012.02.08,03:00:00,122.24,122.636,122.23,122.615,9955,122.23771677599308,121.91175796859308,121.52230966615113,92.79233525667155
2012.02.08,07:00:00,122.615,122.85,122.441,122.648,17597,122.40183006559585,122.07536730890573,121.65474382307453,93.47106898866636
2012.02.08,11:00:00,122.651,122.685,121.842,122.084,17067,122.2746980393575,122.07728568470445,121.70524454977165,22.155608224587944
2012.02.08,15:00:00,122.088,122.089,121.403,121.9,17798,122.1248188236145,122.03788886588124,121.72815695568086,14.79187070535197
2012.02.08,19:00:00,121.898,121.975,121.756,121.851,7593,122.01529129416869,121.99635800679653,121.74260907854193,12.567218861599843
2012.02.08,23:00:00,121.802,121.968,121.705,121.928,9839,121.98037477650121,121.98116733861951,121.76441977518405,40.62999703299732
2012.02.09,03:00:00,121.93,122.18,121.914,122.127,10034,122.03902486590073,122.01357459670406,121.80707627222122,77.67213082450714
2012.02.09,07:00:00,122.131,122.415,122.131,122.263,16687,122.12861491954044,122.06900246410316,121.86071435784224,87.94908954923002
2012.02.09,11:00:00,122.265,122.676,122.024,122.582,19211,122.30996895172427,122.18300191652469,121.94557149221373,96.18549244832535
2012.02.09,15:00:00,122.581,122.787,122.347,122.744,24451,122.48358137103456,122.30766815729697,122.03950425783565,97.74846372958525
2012.02.09,19:00:00,122.745,122.975,122.699,122.834,11902,122.62374882262074,122.42463078900876,122.1329743451491,98.45284058147558
2012.02.09,23:00:00,122.806,122.909,122.532,122.572,12685,122.60304929357244,122.45737950256236,122.18462442219037,34.894534486539335
2012.02.10,03:00:00,122.575,122.712,122.541,122.552,11507,122.58262957614347,122.47840627977072,122.22784507840326,31.763872320372815
2012.02.10,07:00:00,122.556,123.134,122.463,123.06,23949,122.77357774568608,122.60764932871056,122.32574565741464,87.72216141598179
2012.02.10,11:00:00,123.059,123.167,122.3,122.572,28344,122.69294664741165,122.59972725566377,122.35471675654233,34.0593934872217
2012.02.10,15:00:00,122.574,122.574,122.094,122.187,23116,122.490567988447,122.50801008773848,122.3349853734197,17.330920895100352
2012.02.10,19:00:00,122.189,122.447,122.034,122.272,8308,122.40314079306819,122.45556340157438,122.32757532948797,32.06439093630201
2012.02.12,23:00:00,122.373,122.671,122.266,122.493,13686,122.4390844758409,122.46388264566896,122.34703705543056,64.74093348562799
2012.02.13,03:00:00,122.495,122.56,122.419,122.534,10782,122.47705068550454,122.47946427996476,122.36903269596814,70.08058903888544
2012.02.13,07:00:00,122.538,122.917,122.486,122.7,22852,122.56623041130271,122.52847221775036,122.40797002585424,86.5609245984741
2012.02.13,11:00:00,122.7,122.904,122.55,122.618,19072,122.58693824678163,122.5483672804725,122.43267943457727,56.05595816297923
2012.02.13,15:00:00,122.618,122.681,122.172,122.425,21304,122.52216294806897,122.52095232925639,122.43177597168582,21.082328917094717
2012.02.13,19:00:00,122.423,122.455,122.284,122.308,8031,122.43649776884139,122.47362958942163,122.41721409266397,12.002839001293223
2012.02.13,23:00:00,122.266,122.342,121.675,121.892,15228,122.21869866130483,122.34437856955016,122.35542419940938,2.9545232757517508
2012.02.14,03:00:00,121.891,122.496,121.823,122.419,15018,122.2988191967829,122.36096110965013,122.36290370536122,66.65092191403808
2012.02.14,07:00:00,122.419,123.045,122.317,122.915,26312,122.54529151806975,122.48408086306122,122.42785621061284,85.0820095135852
2012.02.14,11:00:00,122.921,123.056,122.585,122.622,26309,122.57597491084185,122.51472956015874,122.4506966564231,51.472679881647686
2012.02.14,15:00:00,122.625,123.077,122.508,122.916,26178,122.71198494650511,122.60390076901236,122.50543822625568,72.93122901535037
2012.02.14,19:00:00,122.918,123.162,122.734,123.086,14833,122.86159096790306,122.71103393145405,122.57373961140206,82.09005608348322
2012.02.14,23:00:00,123.073,123.332,122.929,123.175,13791,122.98695458074184,122.81413750224205,122.64447612770769,86.77526834050023
2012.02.15,03:00:00,123.173,123.481,123.137,123.373,15144,123.1413727484451,122.93832916841048,122.7301848185656,93.88865961276275
2012.02.15,07:00:00,123.373,123.481,122.995,123.142,23946,123.14162364906706,122.98358935320815,122.77863366344023,41.63454799975913
2012.02.15,11:00:00,123.143,123.49,122.929,123.04,26403,123.10097418944024,122.99612505249522,122.80938264421198,27.914505514925704
2012.02.15,15:00:00,123.04,123.112,122.605,123.004,25808,123.06218451366414,122.99787504082961,122.83227880371645,22.64661024231938
2012.02.15,19:00:00,123.004,123.179,122.797,123.067,17022,123.06411070819847,123.01323614286747,122.85989306210274,53.41570695516228
2012.02.15,23:00:00,123.072,123.166,122.895,122.921,13692,123.00686642491908,122.99273922223026,122.86708211362006,18.7842276868449
2012.02.16,03:00:00,122.922,122.964,122.816,122.862,11865,122.94891985495146,122.96368606173465,122.86648421790004,12.325609435250664
2012.02.16,07:00:00,122.864,123.553,122.831,123.493,25440,123.16655191297087,123.08131138134917,122.94019195697062,89.50573842489021
2012.02.16,11:00:00,123.493,123.794,123.328,123.609,24551,123.34353114778253,123.19857551882713,123.01887525615055,92.07179506217417
2012.02.16,15:00:00,123.609,124.612,123.609,124.58,27357,123.83811868866951,123.50555873686554,123.20253699072107,98.44349728645899
2012.02.16,19:00:00,124.581,124.801,124.489,124.719,12936,124.1904712132017,123.77521235089542,123.3809444035774,98.73464781825852
2012.02.16,23:00:00,124.627,125.233,124.522,125.097,13741,124.55308272792101,124.06894293958533,123.58283329727418,99.37276831142445
2012.02.17,03:00:00,125.097,125.119,124.884,124.914,9283,124.6974496367526,124.25673339745526,123.73944114465368,66.7696238095586
2012.02.17,07:00:00,124.914,125.359,124.746,125.227,23113,124.90926978205155,124.47234819802077,123.91444806881206,84.3424030518817
2012.02.17,11:00:00,125.228,125.678,125.183,125.387,25367,125.10036186923094,124.67560415401616,124.08768947248123,89.83697471690556
2012.02.17,15:00:00,125.387,125.756,125.306,125.753,24628,125.36141712153855,124.91502545312369,124.28360835807167,96.0993374077321
2012.02.17,19:00:00,125.753,126.061,125.69,125.834,10315,125.55045027292313,125.11924201909619,124.46600737476912,96.9352247843542
2012.02.19,23:00:00,126.017,126.831,126.017,126.235,17289,125.82427016375388,125.36718823707483,124.67412415420804,99.01825785628535
2012.02.20,03:00:00,126.236,126.382,126.092,126.2,9739,125.97456209825233,125.55225751772485,124.85363895959533,88.5162094989277
2012.02.20,07:00:00,126.198,126.27,125.771,126.127,20358,126.0355372589514,125.67997806934156,125.0034461408194,61.36607910658583
2012.02.20,11:00:00,126.127,126.318,125.95,126.051,22651,126.04172235537084,125.76242738726566,125.12668777131124,37.44893531332624
2012.02.20,15:00:00,126.048,126.145,125.892,126.069,15655,126.05263341322251,125.83055463453995,125.23754803350992,47.19719028837553
2012.02.20,19:00:00,126.077,126.33,125.923,126.207,5437,126.1143800479335,125.91420916019773,125.35160120603815,84.42220138476651
2012.02.20,23:00:00,126.124,126.33,125.894,126.185,10723,126.1426280287601,125.974384902376,125.44964812297484,68.92864448652674
2012.02.21,03:00:00,126.186,126.462,126.02,126.416,17064,126.25197681725606,126.07252159073688,125.56333657909543,93.59883818522805
2012.02.21,07:00:00,126.413,126.647,126.354,126.448,24044,126.33038609035364,126.1559612372398,125.66741462861361,94.75305384169833
2012.02.21,11:00:00,126.449,126.464,125.647,125.813,26324,126.1234316542122,126.07974762896428,125.68454231936495,11.617317292586705
2012.02.21,15:00:00,125.909,126.212,125.687,125.928,21693,126.04525899252732,126.04602593363889,125.71318439943965,32.931446098631255
2012.02.21,19:00:00,125.927,126.029,125.704,125.801,11579,125.9475553955164,125.99157572616357,125.7235156465644,21.486702743448156
2012.02.21,23:00:00,125.747,126.103,125.697,125.913,11212,125.93373323730984,125.97411445368277,125.74580792343917,51.32378511272457
2012.02.22,03:00:00,125.915,126.407,125.908,126.373,12637,126.1094399423859,126.06275568619772,125.81959522656396,88.19008833237744
2012.02.22,07:00:00,126.373,126.611,125.837,125.907,25865,126.02846396543154,126.02814331148711,125.82987814108584,34.79565955279737
2012.02.22,11:00:00,125.906,126.227,125.714,125.826,24621,125.94747837925892,125.98322257560109,125.82942188919338,28.745404427559667
2012.02.22,15:00:00,125.824,126.06,125.596,125.887,21969,125.92328702755535,125.96183978102307,125.83619578458239,43.533555257801815
2012.02.22,19:00:00,125.892,125.953,125.685,125.792,9078,125.87077221653321,125.92409760746239,125.83099628051386,26.44110418604392
2012.02.22,23:00:00,125.743,125.85,125.539,125.643,9438,125.77966332991994,125.86163147247075,125.80887907104164,11.848448232057022
2012.02.23,03:00:00,125.645,125.722,125.461,125.695,9460,125.74579799795197,125.82460225636613,125.79548153327202,36.36249339870229
2012.02.23,07:00:00,125.697,125.9,125.595,125.892,17141,125.80427879877118,125.83957953272922,125.80683664700473,79.51844906307366
2012.02.23,11:00:00,125.893,126.198,125.703,126.177,13823,125.95336727926272,125.9145618587894,125.85038527676888,93.08562168336134
2012.02.23,15:00:00,126.184,126.195,125.768,125.896,16702,125.93042036755763,125.91043700128066,125.85575171479607,40.36276804446032
2012.02.23,19:00:00,125.896,125.973,125.628,125.907,12362,125.92105222053456,125.90967322321829,125.86178092482005,42.8950185173379
2012.02.23,23:00:00,125.913,126.282,125.793,126.134,10252,126.00623133232074,125.95952361805868,125.89380669837062,79.25324009526813
2012.02.24,03:00:00,126.135,126.553,126.028,126.532,11104,126.21653879939245,126.08674059182341,125.9688882632682,93.58207098218546
2012.02.24,07:00:00,126.532,127.407,126.418,127.337,18961,126.66472327963547,126.36457601586265,126.12984258523664,98.30833404045818
2012.02.24,11:00:00,127.341,127.627,127.157,127.606,16015,127.04123396778128,126.64044801233761,126.30350816344409,98.866299843708
2012.02.24,15:00:00,127.608,128.43,127.487,128.322,18786,127.55354038066876,127.01412623181815,126.54097779127419,99.5886182800318
2012.02.24,19:00:00,128.32,128.967,128.305,128.917,11481,128.09892422840124,127.43698706919189,126.82050981583016,99.80019568721657
2012.02.26,23:00:00,129.092,129.763,128.627,128.719,16102,128.34695453704074,127.72187883159368,127.0438616022031,74.35033318456054
2012.02.27,03:00:00,128.719,128.905,128.523,128.712,10757,128.49297272222444,127.9419057579062,127.24011317841449,73.03347544428051
2012.02.27,07:00:00,128.715,128.722,127.351,127.813,18782,128.22098363333467,127.91326003392703,127.30751162801278,13.16076986019817
2012.02.27,11:00:00,127.81,128.186,127.402,127.567,17932,127.95939018000081,127.83631335972102,127.33803967177597,9.084821159583177
2012.02.27,15:00:00,127.571,127.735,126.95,127.326,21854,127.7060341080005,127.72291039089413,127.33662323980232,5.653916075549864
2012.02.27,19:00:00,127.32,127.571,127.07,127.551,10009,127.64402046480029,127.68470808180655,127.36184403511969,44.670252142978974
2012.02.27,23:00:00,127.461,127.535,126.677,126.963,12849,127.37161227888018,127.52432850807176,127.31492120745855,14.129622918791767
2012.02.28,03:00:00,126.953,127.627,126.853,127.581,14757,127.45536736732811,127.5369221729447,127.34622459481636,64.76600220063632
2012.02.28,07:00:00,127.581,128.234,127.472,128.023,18941,127.68242042039685,127.64493946784587,127.42584523072033,80.88740282716566
2012.02.28,11:00:00,128.019,128.043,127.344,127.538,18157,127.62465225223812,127.6211751416579,127.43903990945911,40.36034004243249
2012.02.28,15:00:00,127.536,127.952,127.149,127.84,19864,127.71079135134286,127.66980288795614,127.48621168481687,63.2752542606795
2012.02.28,19:00:00,127.84,128.003,127.694,127.9,9833,127.78647481080571,127.72095780174367,127.5348926630737,68.13944617097724
2012.02.28,23:00:00,127.922,128.457,127.882,128.392,12843,128.02868488648343,127.87007829024508,127.63572882035915,89.95625821922343
2012.02.29,03:00:00,128.397,128.424,127.812,127.857,12578,127.96001093189005,127.86717200352395,127.6617607238463,36.13844208336929
2012.02.29,07:00:00,127.86,128.436,127.83,128.431,15959,128.14840655913403,127.99246711385196,127.75225946221732,72.0366219196116
2012.02.29,11:00:00,128.434,128.467,127.852,128.015,18925,128.09504393548042,127.99747442188486,127.78317011372117,39.69424641387733
2012.02.29,15:00:00,128.014,129.619,127.999,129.097,25784,128.49582636128827,128.2418134392438,127.93773833563633,81.92010258363314
2012.02.29,19:00:00,129.094,129.43,129.046,129.143,15642,128.75469581677297,128.44207711941183,128.07953382556147,82.93602487822446
2012.02.29,23:00:00,129.117,129.586,129.117,129.204,15899,128.93441749006377,128.6113933150981,128.21182396373072,85.14920265114813
2012.03.01,03:00:00,129.205,129.243,128.78,128.968,13772,128.94785049403825,128.69063924507628,128.30078585035062,42.49871245128298
2012.03.01,07:00:00,128.968,129.334,128.745,129.187,18077,129.04351029642294,128.80094163505933,128.40504633854465,70.20072253605372
2012.03.01,11:00:00,129.184,129.503,129.118,129.485,17640,129.22010617785378,128.95295460504616,128.53209971048057,87.10602056985748
2012.03.01,15:00:00,129.487,129.582,129.067,129.388,22004,129.28726370671228,129.04963135948034,128.63279386218875,63.612621460398174
2012.03.01,19:00:00,129.392,129.5,129.272,129.402,10646,129.33315822402736,129.12793550181803,128.72328870193124,66.24091937792838
2012.03.01,23:00:00,129.415,129.749,129.348,129.595,10864,129.43789493441642,129.23172761252513,128.82584297229226,88.7150470533698
2012.03.02,03:00:00,129.596,129.995,129.52,129.853,10774,129.60393696064986,129.3697881430751,128.946684975552,95.94045268473128
2012.03.02,07:00:00,129.85,130.099,129.68,129.926,17638,129.7327621763899,129.4933907779473,129.06189850783997,97.0201281235511
2012.03.02,11:00:00,129.929,129.929,129.189,129.4,18755,129.59965730583394,129.47263727173677,129.10167515397643,20.075626129292917
2012.03.02,15:00:00,129.399,129.683,129.137,129.376,19896,129.51019438350036,129.45116232246193,129.13394866527332,18.72076485147668
2012.03.02,19:00:00,129.375,129.657,129.222,129.479,13024,129.49771663010023,129.45734847302595,129.17454293994706,48.53369661169583
2012.03.04,23:00:00,129.573,129.645,129.093,129.297,11044,129.41742997806014,129.42171547902018,129.18894965289445,21.136055362498293
2012.03.05,03:00:00,129.296,129.319,128.54,128.604,13468,129.0920579868361,129.24000092812682,129.12013204667156,3.9887307670799417
2012.03.05,07:00:00,128.603,128.737,128.216,128.386,19720,128.80963479210163,129.05022294409864,129.03376357059255,2.6408131289287122
2012.03.05,11:00:00,128.385,129.235,128.282,129.229,17222,128.977380875261,129.08995117874338,129.05673256228755,73.0571416646588
2012.03.05,15:00:00,129.228,129.406,129.008,129.15,18401,129.04642852515659,129.10329536124485,129.06770520201843,64.33588211179796
2012.03.05,19:00:00,129.154,129.427,128.955,129.355,8063,129.16985711509395,129.15922972541264,129.10150459001625,77.9789360990801
2012.03.05,23:00:00,129.347,129.487,129.09,129.167,8647,129.16871426905638,129.16095645309872,129.10920993236726,45.825764697328886
2012.03.06,03:00:00,129.167,129.253,128.949,129.175,11718,129.17122856143382,129.164077241299,129.11694994032405,47.66239803610713
2012.03.06,07:00:00,129.176,129.202,127.608,127.788,19031,128.6179371368603,128.8582822987881,128.9606028885212,3.7365754789778824
2012.03.06,11:00:00,127.79,128.1,127.308,127.825,20454,128.30076228211618,128.62866401016854,128.8270025486952,8.248011052703944
2012.03.06,15:00:00,127.821,127.821,126.538,126.752,23374,127.6812573692697,128.21162756346442,128.58288460178986,2.218280492877438
2012.03.06,19:00:00,126.739,127.197,126.613,127.112,10463,127.45355442156182,127.96726588269455,128.40983935452047,34.39880890195548
2012.03.06,23:00:00,127.112,127.327,126.633,127.227,12689,127.3629326529371,127.80276235320687,128.27068178340042,45.79587732563296
2012.03.07,03:00:00,127.229,127.24,126.842,126.996,9527,127.21615959176226,127.62348183027201,128.12071922064743,26.971243529554755
2012.03.07,07:00:00,126.994,127.269,126.784,127.096,16552,127.16809575505737,127.50626364576712,128.00016401821833,46.13969329385947
2012.03.07,11:00:00,127.098,127.357,126.708,127.33,17144,127.23285745303441,127.46709394670776,127.92132119254559,75.83002776369587
2012.03.07,15:00:00,127.33,127.757,126.898,127.502,19702,127.34051447182064,127.47485084743937,127.87198928754022,86.64922901460733
2012.03.07,19:00:00,127.502,127.837,127.474,127.633,9192,127.45750868309239,127.50999510356395,127.84387290077078,92.06187650126277
2012.03.07,23:00:00,127.627,127.975,127.573,127.701,10803,127.55490520985542,127.5524406361053,127.8270643242095,94.41328287842559
2012.03.08,03:00:00,127.701,128.235,127.698,128.229,9481,127.82454312591327,127.70278716141524,127.8743508743025,99.00238517789718
2012.03.08,07:00:00,128.227,129.062,128.073,128.783,17615,128.20792587554797,127.94283445887852,127.98125077144337,99.63373620218765
2012.03.08,11:00:00,128.783,129.187,128.57,128.742,20125,128.42155552532878,128.12042680134996,128.07075068068534,91.10015725552688
2012.03.08,15:00:00,128.743,129.083,128.362,128.948,20736,128.63213331519728,128.30433195660552,128.17395648295764,95.21686885022125
2012.03.08,19:00:00,128.946,129.243,128.932,129.077,10252,128.81007998911838,128.47603596624873,128.28019689672732,96.97140365853289
2012.03.08,23:00:00,129.082,129.162,128.992,129.162,7736,128.95084799347103,128.62847241819347,128.3839384382888,97.95834488662169
2012.03.09,03:00:00,129.162,129.572,129.162,129.304,10283,129.0921087960826,128.7785896585949,128.49218097496072,99.02257172900444
2012.03.09,07:00:00,129.305,129.377,128.638,128.822,19158,128.98406527764956,128.78823640112938,128.53098321320064,21.817512874364954
2012.03.09,11:00:00,128.817,129.744,128.73,129.533,19959,129.2036391665897,128.95373942310061,128.6488675410594,76.309716590319
2012.03.09,15:00:00,129.529,129.562,128.957,129.342,23600,129.25898349995384,129.04001955130047,128.73041253622887,55.51931943928964
2012.03.09,19:00:00,129.341,129.379,129.093,129.224,9942,129.2449900999723,129.08090409545594,128.78848164961371,41.536578773143916
2012.03.11,23:00:00,129.217,129.319,128.767,128.928,7146,129.1181940599834,129.04692540757685,128.80489557318856,18.350300375137692
2012.03.12,03:00:00,128.928,129.121,128.66,129.001,11097,129.07131643599007,129.03671976144867,128.8279666822252,35.97784290816216
2012.03.12,07:00:00,129,129.046,128.68,128.9,13892,129.00278986159404,129.00633759223786,128.83644119019868,22.52274215488477
2012.03.12,11:00:00,128.902,129.215,128.171,128.513,17609,128.80687391695642,128.896707016185,128.79838928546943,5.8258989643244306
2012.03.12,15:00:00,128.513,128.671,128.28,128.448,18876,128.66332435017387,128.79699434592166,128.75716701659067,4.664351926916255
2012.03.12,19:00:00,128.446,128.673,128.442,128.597,6953,128.63679461010432,128.75255115793908,128.73832383816824,50.19203549532347
2012.03.12,23:00:00,128.592,128.991,128.592,128.785,6885,128.6960767660626,128.7597620117304,128.74381515132492,77.41234199496857
2012.03.13,03:00:00,128.785,129.101,128.601,128.944,11561,128.79524605963755,128.8007037869014,128.76736630999258,88.26253934405311
2012.03.13,07:00:00,128.948,129.554,128.251,129.496,20014,129.07554763578253,128.9552140564789,128.8530879205817,97.29260067144804
2012.03.13,11:00:00,129.496,129.653,129.231,129.389,18765,129.20092858146953,129.0516109328169,128.91613640051324,74.94091674858831
2012.03.13,15:00:00,129.387,130.215,129.181,130.052,21214,129.5413571488817,129.27391961441316,129.04976741221756,93.48610154694708
2012.03.13,19:00:00,130.053,130.377,129.937,130.264,16540,129.83041428932904,129.4939374778769,129.19261830489785,95.57864243642413
2012.03.13,23:00:00,130.232,130.598,130.117,130.521,8033,130.10664857359743,129.72217359390424,129.34889850432162,97.5145014911067
2012.03.14,03:00:00,130.522,130.592,130.316,130.493,10174,130.26118914415846,129.8934683508144,129.4834986802838,89.02138026553044
2012.03.14,07:00:00,130.49,131.332,130.11,131.113,18979,130.60191348649508,130.16447538396676,129.67520471789746,97.73967960218847
2012.03.14,11:00:00,131.115,131.46,130.784,131.341,20292,130.89754809189705,130.42592529864083,129.87118063343894,98.57308376551185
2012.03.14,15:00:00,131.341,131.434,130.965,131.345,21566,131.07652885513824,130.63016412116508,130.044571147152,98.59130831297816
2012.03.14,19:00:00,131.344,131.36,130.962,131.226,12105,131.13631731308294,130.7625720942395,130.1835627768988,56.0199249727703
2012.03.14,23:00:00,131.213,131.509,131.04,131.424,9171,131.25139038784977,130.90955607329738,130.3294965678519,81.95246973436832
2012.03.15,03:00:00,131.424,131.706,131.353,131.594,12565,131.38843423270987,131.06165472367573,130.47826167751637,91.03236480601217
2012.03.15,07:00:00,131.593,131.601,130.887,131.224,18469,131.32266053962593,131.0977314517478,130.56599559780855,28.536713231400523
2012.03.15,11:00:00,131.226,131.272,130.448,130.688,22161,131.06879632377556,131.00668001802606,130.5803490568899,9.5470650529766
2012.03.15,15:00:00,130.688,131.022,130.206,130.987,23041,131.03607779426534,131.00230668068693,130.62819034431462,48.087739094746325
2012.03.15,19:00:00,130.989,131.304,130.873,131.282,11327,131.1344466765592,131.06446075164538,130.7051091273364,71.79862407504937
2012.03.15,23:00:00,131.283,131.367,130.901,131.016,7629,131.08706800593552,131.05369169572418,130.74168452412036,39.36982276029377
2012.03.16,03:00:00,131.016,131.272,130.914,131.19,10560,131.1282408035613,131.0839824300077,130.79442752128267,61.88933267843522
2012.03.16,07:00:00,131.191,131.841,131.123,131.759,13417,131.38054448213677,131.23398633445044,130.90790663642588,88.88642325786707
2012.03.16,11:00:00,131.76,132.248,131.475,132.208,20403,131.71152668928207,131.45043381568365,131.06085879684636,94.7527499245145
2012.03.16,15:00:00,132.214,132.429,131.833,131.943,22720,131.80411601356923,131.55989296775397,131.16464011486443,58.37845849890726
2012.03.16,19:00:00,131.943,132.267,131.808,132.147,8507,131.94126960814154,131.69036119714198,131.28021186605685,73.84004379785071
2012.03.18,23:00:00,132.057,132.38,132.016,132.18,7292,132.03676176488491,131.79916981999932,131.38606929357957,76.64675001311491
2012.03.19,03:00:00,132.181,132.279,131.977,132.108,9974,132.06525705893094,131.86779874888836,131.47100231786433,52.20544855431417
2012.03.19,07:00:00,132.107,132.178,131.457,131.657,13180,131.90195423535857,131.82095458246872,131.4928843981156,10.45177529476792
2012.03.19,11:00:00,131.657,132.362,131.445,132.267,15064,132.04797254121513,131.92007578636455,131.5839568218667,71.69354039873718
2012.03.19,15:00:00,132.269,132.646,132.22,132.619,19204,132.27638352472908,132.07539227828354,131.70572660752944,84.18001134318946
2012.03.19,19:00:00,132.62,132.66,132.365,132.442,8532,132.34263011483745,132.1568606608872,131.7923470066436,58.31160183629321
2012.03.19,23:00:00,132.442,132.592,132.431,132.507,3794,132.4083780689025,132.23466940291226,131.8764238293914,65.98807947232271
2012.03.20,03:00:00,132.507,132.606,132.286,132.398,6247,132.40422684134148,132.27096509115398,131.93778573181592,40.79444059262026
2012.03.20,07:00:00,132.398,132.836,132.293,132.805,12339,132.5645361048049,132.38963951534197,132.0398109398376,84.62660991997011
2012.03.20,11:00:00,132.805,132.98,132.54,132.678,17756,132.60992166288293,132.45371962304375,132.11489200573905,57.88296687293956
2012.03.20,15:00:00,132.69,132.782,132.253,132.562,19978,132.59075299772977,132.47778192903402,132.16749294624034,36.6976135884931
2012.03.20,19:00:00,132.564,132.859,132.519,132.752,8934,132.65525179863786,132.5387192781376,132.23625848197676,71.21279047419546
2012.03.20,23:00:00,132.753,132.807,132.51,132.717,7157,132.67995107918273,132.57833721632923,132.29281630762654,59.300556184281746
2012.03.21,03:00:00,132.714,133.026,132.602,132.829,10147,132.73957064750965,132.63404005714494,132.35589674202342,80.34384848394201
